Index,Sampling_date,Ref_lab,VialCodi,Exp,Plot,Chamber_opacity,Year,Month,Day,Tr1,Tr2,Rep,chamber number,Sampler,Code,Water_level_cm,Temp_soil,Rice_cover_prop,Env_temp_initial,Env_temp_final,Sample_time,Sample_hour,Sample_time_min ,CCH4_ppm,CCO2_ppm,NN2O_ppm,Chamber_temp
625,2023-09-27,P06_T0_27-09-23,,CER,P06,TRA,2023,9,27,CON,,2,1,Pau,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:27_M:9_Y:2023,0,,,20,22,T0,9:44:30,0,1.8075,124.5345,0.4961,22.5
626,2023-09-27,P06_T1_27-09-23,,CER,P06,TRA,2023,9,27,CON,,2,1,Pau,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:27_M:9_Y:2023,0,,,20,22,T1,9:54:30,10,1.8075,120.817,0.6106,23.9
627,2023-09-27,P06_T2_27-09-23,,CER,P06,TRA,2023,9,27,CON,,2,1,Pau,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:27_M:9_Y:2023,0,,,20,22,T2,10:04:30,20,1.8075,148.5022,0.4579,25.2
628,2023-09-27,P06_T3_27-09-23,,CER,P06,TRA,2023,9,27,CON,,2,1,Pau,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:27_M:9_Y:2023,0,,,20,22,T3,10:14:30,30,1.7325,125.2193,0.477,26.4
629,2023-09-27,P08_T0_27-09-23,,CER,P08,TRA,2023,9,27,CON,,3,1,Pau,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:27_M:9_Y:2023,0,,,22,24,T0,10:23:50,0,1.8075,123.654,0.407,28.7
630,2023-09-27,P08_T1_27-09-23,,CER,P08,TRA,2023,9,27,CON,,3,1,Pau,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:27_M:9_Y:2023,0,,,22,24,T1,10:33:50,10,1.7325,119.6431,0.4706,28.3
631,2023-09-27,P08_T2_27-09-23,,CER,P08,TRA,2023,9,27,CON,,3,1,Pau,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:27_M:9_Y:2023,0,,,22,24,T2,10:43:50,20,1.6575,122.5779,0.7759,30.1
632,2023-09-27,P08_T3_27-09-23,,CER,P08,TRA,2023,9,27,CON,,3,1,Pau,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:27_M:9_Y:2023,0,,,22,24,T3,10:53:50,30,1.6575,123.0671,0.4325,30.5
633,2023-09-27,P09_T0_27-09-23,,CER,P09,TRA,2023,9,27,AWD,,3,6,LLJ,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:27_M:9_Y:2023,0,,,22,24,T0,10:27:45,0,1.7325,102.132,0.4452,27.5
634,2023-09-27,P09_T1_27-09-23,,CER,P09,TRA,2023,9,27,AWD,,3,6,LLJ,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:27_M:9_Y:2023,0,,,22,24,T1,10:37:45,10,1.7325,117.3931,0.4325,30.2
635,2023-09-27,P09_T2_27-09-23,,CER,P09,TRA,2023,9,27,AWD,,3,6,LLJ,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:27_M:9_Y:2023,0,,,22,24,T2,10:47:45,20,1.5825,129.7193,0.4579,31.3
636,2023-09-27,P09_T3_27-09-23,,CER,P09,TRA,2023,9,27,AWD,,3,6,LLJ,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:27_M:9_Y:2023,0,,,22,24,T3,10:57:45,30,1.6575,143.513,0.4706,32.3
637,2023-10-10,P01_T0_10-10-23,,CER,P01,TRA,2023,10,10,AWD,,1,6,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:10_M:10_Y:2023,5,26.5,0,17,,T0,10:36:52,0,1.5825,117.3931,0.4388,27.9
638,2023-10-10,P01_T1_10-10-23,,CER,P01,TRA,2023,10,10,AWD,,1,6,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:10_M:10_Y:2023,5,26.5,0,17,,T1,10:46:52,10,1.7325,120.2301,0.4388,28.2
639,2023-10-10,P01_T2_10-10-23,,CER,P01,TRA,2023,10,10,AWD,,1,6,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:10_M:10_Y:2023,5,26.5,0,17,,T2,10:56:52,20,1.6575,119.154,0.4198,29
640,2023-10-10,P01_T3_10-10-23,,CER,P01,TRA,2023,10,10,AWD,,1,6,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:10_M:10_Y:2023,5,26.5,0,17,,T3,11:06:52,30,1.7325,108.0016,0.4579,29.6
641,2023-10-10,P03_T0_10-10-23,,CER,P03,TRA,2023,10,10,CON,,1,7,LLJ,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:10_M:10_Y:2023,5,23.4,0,17,,T0,10:39:20,0,1.5075,113.7734,0.4007,27
642,2023-10-10,P03_T1_10-10-23,,CER,P03,TRA,2023,10,10,CON,,1,7,LLJ,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:10_M:10_Y:2023,5,23.4,0,17,,T1,10:49:20,10,2.7075,128.3497,0.5024,28.1
643,2023-10-10,P03_T2_10-10-23,,CER,P03,TRA,2023,10,10,CON,,1,7,LLJ,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:10_M:10_Y:2023,5,23.4,0,17,,T2,10:59:20,20,1.8075,105.4581,0.4516,30.6
644,2023-10-10,P03_T3_10-10-23,,CER,P03,TRA,2023,10,10,CON,,1,7,LLJ,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:10_M:10_Y:2023,5,23.4,0,17,,T3,11:09:20,30,1.7325,114.0669,0.4452,33.1
645,2023-10-10,P02_T0_10-10-23,,CER,P02,TRA,2023,10,10,MSD,,1,4,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:10_M:10_Y:2023,5,23.6,0,17,19,T0,10:38:05,0,1.5825,107.6103,0.4261,25.3
646,2023-10-10,P02_T1_10-10-23,,CER,P02,TRA,2023,10,10,MSD,,1,4,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:10_M:10_Y:2023,5,23.6,0,17,19,T1,10:48:05,10,1.6575,113.7734,0.5088,29.3
647,2023-10-10,P02_T2_10-10-23,,CER,P02,TRA,2023,10,10,MSD,,1,4,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:10_M:10_Y:2023,5,23.6,0,17,19,T2,10:58:05,20,1.7325,114.3604,0.4706,30.5
648,2023-10-10,P02_T3_10-10-23,,CER,P02,TRA,2023,10,10,MSD,,1,4,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:10_M:10_Y:2023,5,23.6,0,17,19,T3,11:08:05,30,1.6575,115.5343,0.477,31.8
649,2023-10-10,P04_T0_10-10-23,,CER,P04,TRA,2023,10,10,MSD,,2,,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:10_M:10_Y:2023,5,23.8,0,21,27,T0,12:34:00,0,2.5575,113.3821,0.4897,33.7
650,2023-10-10,P04_T1_10-10-23,,CER,P04,TRA,2023,10,10,MSD,,2,,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:10_M:10_Y:2023,5,23.8,0,21,27,T1,12:44:00,10,3.7575,117.8822,0.4706,33.3
651,2023-10-10,P04_T2_10-10-23,,CER,P04,TRA,2023,10,10,MSD,,2,,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:10_M:10_Y:2023,5,23.8,0,21,27,T2,12:54:00,20,6.3075,134.4151,0.477,34.7
652,2023-10-10,P04_T3_10-10-23,,CER,P04,TRA,2023,10,10,MSD,,2,,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:10_M:10_Y:2023,5,23.8,0,21,27,T3,13:04:00,30,6.9075,145.9587,0.4516,34.1
653,2023-10-10,P05_T0_10-10-23,,CER,P05,TRA,2023,10,10,AWD,,2,,LLJ,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:10_M:10_Y:2023,5,24.3,0,21,27,T0,12:35:15,0,2.4825,115.3387,0.4579,34.3
654,2023-10-10,P05_T1_10-10-23,,CER,P05,TRA,2023,10,10,AWD,,2,,LLJ,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:10_M:10_Y:2023,5,24.3,0,21,27,T1,12:45:15,10,4.1325,123.5562,0.4961,34.4
655,2023-10-10,P05_T2_10-10-23,,CER,P05,TRA,2023,10,10,AWD,,2,,LLJ,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:10_M:10_Y:2023,5,24.3,0,21,27,T2,12:55:15,20,5.1075,127.7628,0.5088,34.4
656,2023-10-10,P05_T3_10-10-23,,CER,P05,TRA,2023,10,10,AWD,,2,,LLJ,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:10_M:10_Y:2023,5,24.3,0,21,27,T3,13:05:15,30,6.9075,129.1324,0.4834,34.6
657,2023-10-10,P07_T0_10-10-23,,CER,P07,TRA,2023,10,10,MSD,,3,7,LLJ,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:10_M:10_Y:2023,5,26.3,0,15,17,T0,9:43:05,0,1.8075,127.1758,0.4706,21.6
658,2023-10-10,P07_T1_10-10-23,,CER,P07,TRA,2023,10,10,MSD,,3,7,LLJ,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:10_M:10_Y:2023,5,26.3,0,15,17,T1,9:53:05,10,2.1075,107.219,0.4643,25.4
659,2023-10-10,P07_T2_10-10-23,,CER,P07,TRA,2023,10,10,MSD,,3,7,LLJ,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:10_M:10_Y:2023,5,26.3,0,15,17,T2,10:03:05,20,2.1075,117.3931,0.4388,26.6
660,2023-10-10,P07_T3_10-10-23,,CER,P07,TRA,2023,10,10,MSD,,3,7,LLJ,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:10_M:10_Y:2023,5,26.3,0,15,17,T3,10:13:05,30,2.1825,110.5451,0.407,28.4
661,2023-10-10,P06_T0_10-10-23,,CER,P06,TRA,2023,10,10,CON,,2,,LLJ,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:10_M:10_Y:2023,5,25.2,0,21,27,T0,12:36:40,0,1.9575,121.5018,0.5152,32.1
662,2023-10-10,P06_T1_10-10-23,,CER,P06,TRA,2023,10,10,CON,,2,,LLJ,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:10_M:10_Y:2023,5,25.2,0,21,27,T1,12:46:40,10,2.0325,119.0561,0.4706,32.4
663,2023-10-10,P06_T2_10-10-23,,CER,P06,TRA,2023,10,10,CON,,2,,LLJ,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:10_M:10_Y:2023,5,25.2,0,21,27,T2,12:56:40,20,2.5575,116.0235,0.4452,33.8
664,2023-10-10,P06_T3_10-10-23,,CER,P06,TRA,2023,10,10,CON,,2,,LLJ,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:10_M:10_Y:2023,5,25.2,0,21,27,T3,13:06:40,30,3.0075,140.089,0.4706,34.9
665,2023-10-10,P08_T0_10-10-23,,CER,P08,TRA,2023,10,10,CON,,3,4,LLJ,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:10_M:10_Y:2023,5,25.3,0,15,17,T0,9:45:15,0,1.8825,121.8931,0.4261,18
666,2023-10-10,P08_T1_10-10-23,,CER,P08,TRA,2023,10,10,CON,,3,4,LLJ,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:10_M:10_Y:2023,5,25.3,0,15,17,T1,9:55:15,10,1.8075,132.2628,0.4261,19.4
667,2023-10-10,P08_T2_10-10-23,,CER,P08,TRA,2023,10,10,CON,,3,4,LLJ,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:10_M:10_Y:2023,5,25.3,0,15,17,T2,10:05:15,20,1.8825,127.1758,0.4261,23.4
668,2023-10-10,P08_T3_10-10-23,,CER,P08,TRA,2023,10,10,CON,,3,4,LLJ,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:10_M:10_Y:2023,5,25.3,0,15,17,T3,10:15:15,30,1.8825,117.3931,0.4325,28.4
669,2023-10-10,P09_T0_10-10-23,,CER,P09,TRA,2023,10,10,AWD,,3,6,LLJ,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:10_M:10_Y:2023,5,25.8,0,15,17,T0,9:46:45,0,2.7825,138.9151,0.4325,24.2
670,2023-10-10,P09_T1_10-10-23,,CER,P09,TRA,2023,10,10,AWD,,3,6,LLJ,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:10_M:10_Y:2023,5,25.8,0,15,17,T1,9:56:45,10,3.1575,114.9474,0.4643,25.8
671,2023-10-10,P09_T2_10-10-23,,CER,P09,TRA,2023,10,10,AWD,,3,6,LLJ,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:10_M:10_Y:2023,5,25.8,0,15,17,T2,10:06:45,20,3.1575,123.5562,0.388,27
672,2023-10-10,P09_T3_10-10-23,,CER,P09,TRA,2023,10,10,AWD,,3,6,LLJ,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:10_M:10_Y:2023,5,25.8,0,15,17,T3,10:16:45,30,3.1575,107.6103,0.4325,27.9
673,2023-10-23,P01_T0_23-10-23,,CER,P01,TRA,2023,10,23,AWD,,1,7,Guillem,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:23_M:10_Y:2023,1,20.1,0,18,19,T0,9:07:00,0,5.6325,189.0725,1.7236,18
674,2023-10-23,P01_T1_23-10-23,,CER,P01,TRA,2023,10,23,AWD,,1,7,Guillem,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:23_M:10_Y:2023,1,20.1,0,18,19,T1,9:17:00,10,18.9825,216.3378,1.5709,18.2
675,2023-10-23,P01_T2_23-10-23,,CER,P01,TRA,2023,10,23,AWD,,1,7,Guillem,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:23_M:10_Y:2023,1,20.1,0,18,19,T2,9:27:00,20,45.6075,218.4198,1.431,18.4
676,2023-10-23,P01_T3_23-10-23,,CER,P01,TRA,2023,10,23,AWD,,1,7,Guillem,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:23_M:10_Y:2023,1,20.1,0,18,19,T3,9:37:00,30,56.4825,188.3784,1.431,20.2
677,2023-10-23,P02_T0_23-10-23,,CER,P02,TRA,2023,10,23,MSD,,1,2,Guillem,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:23_M:10_Y:2023,2,19.6,0,18,19,T0,9:07:00,0,5.0325,153.9746,1.3356,18.3
678,2023-10-23,P02_T1_23-10-23,,CER,P02,TRA,2023,10,23,MSD,,1,2,Guillem,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:23_M:10_Y:2023,2,19.6,0,18,19,T1,9:17:00,10,14.0325,158.7336,1.4183,17.7
679,2023-10-23,P02_T2_23-10-23,,CER,P02,TRA,2023,10,23,MSD,,1,2,Guillem,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:23_M:10_Y:2023,2,19.6,0,18,19,T2,9:27:00,20,21.2325,191.6503,1.3102,17.9
680,2023-10-23,P02_T3_23-10-23,,CER,P02,TRA,2023,10,23,MSD,,1,2,Guillem,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:23_M:10_Y:2023,2,19.6,0,18,19,T3,9:37:00,30,28.4325,175.3902,1.2593,19.2
681,2023-10-23,P03_T0_23-10-23,,CER,P03,TRA,2023,10,23,CON,,1,7,Guillem,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:23_M:10_Y:2023,1,19.3,0,19,20,T0,9:42:00,0,8.3325,186.9904,1.2911,21.4
682,2023-10-23,P03_T1_23-10-23,,CER,P03,TRA,2023,10,23,CON,,1,7,Guillem,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:23_M:10_Y:2023,1,19.3,0,19,20,T1,9:52:00,10,14.4825,170.5321,1.2084,22.4
683,2023-10-23,P03_T2_23-10-23,,CER,P03,TRA,2023,10,23,CON,,1,7,Guillem,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:23_M:10_Y:2023,1,19.3,0,19,20,T2,10:02:00,20,30.3825,189.1716,1.2275,22.9
684,2023-10-23,P03_T3_23-10-23,,CER,P03,TRA,2023,10,23,CON,,1,7,Guillem,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:23_M:10_Y:2023,1,19.3,0,19,20,T3,10:12:00,30,39.7575,208.9018,1.1957,25
685,2023-10-23,P04_T0_23-10-23,,CER,P04,TRA,2023,10,23,MSD,,2,2,Guillem,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:23_M:10_Y:2023,1,18.9,0,19,20,T0,9:42:00,0,7.2825,186.3955,1.1512,19.6
686,2023-10-23,P04_T1_23-10-23,,CER,P04,TRA,2023,10,23,MSD,,2,2,Guillem,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:23_M:10_Y:2023,1,18.9,0,19,20,T1,9:52:00,10,23.9325,156.8498,1.1893,20.5
687,2023-10-23,P04_T2_23-10-23,,CER,P04,TRA,2023,10,23,MSD,,2,2,Guillem,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:23_M:10_Y:2023,1,18.9,0,19,20,T2,10:02:00,20,29.8575,166.8636,1.1066,21.2
688,2023-10-23,P04_T3_23-10-23,,CER,P04,TRA,2023,10,23,MSD,,2,2,Guillem,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:23_M:10_Y:2023,1,18.9,0,19,20,T3,10:12:00,30,36.9825,165.4756,1.1384,23.3
689,2023-10-23,P05_T0_23-10-23,,CER,P05,TRA,2023,10,23,AWD,,2,7,Guillem,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:23_M:10_Y:2023,2,18.6,0,20,21,T0,10:15:00,0,16.5075,125.7178,1.1575,24.5
690,2023-10-23,P05_T1_23-10-23,,CER,P05,TRA,2023,10,23,AWD,,2,7,Guillem,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:23_M:10_Y:2023,2,18.6,0,20,21,T1,10:25:00,10,27.0825,128.0973,1.1003,26
691,2023-10-23,P05_T2_23-10-23,,CER,P05,TRA,2023,10,23,AWD,,2,7,Guillem,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:23_M:10_Y:2023,2,18.6,0,20,21,T2,10:35:00,20,39.7575,159.3285,1.1448,24.6
692,2023-10-23,P05_T3_23-10-23,,CER,P05,TRA,2023,10,23,AWD,,2,7,Guillem,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:23_M:10_Y:2023,2,18.6,0,20,21,T3,10:45:00,30,43.2825,149.3147,1.0558,26.9
693,2023-10-23,P06_T0_23-10-23,,CER,P06,TRA,2023,10,23,CON,,3,2,Guillem,E:CER_P:P06_Tr1:CON_Tr2:_TRA_3_D:23_M:10_Y:2023,1,18.8,0,20,21,T0,10:15:00,0,6.9825,116.8938,1.043,22.5
694,2023-10-23,P06_T1_23-10-23,,CER,P06,TRA,2023,10,23,CON,,3,2,Guillem,E:CER_P:P06_Tr1:CON_Tr2:_TRA_3_D:23_M:10_Y:2023,1,18.8,0,20,21,T1,10:25:00,10,9.9075,131.964,1.0558,24.5
695,2023-10-23,P06_T2_23-10-23,,CER,P06,TRA,2023,10,23,CON,,3,2,Guillem,E:CER_P:P06_Tr1:CON_Tr2:_TRA_3_D:23_M:10_Y:2023,1,18.8,0,20,21,T2,10:35:00,20,19.8825,118.2818,1.1702,25.4
696,2023-10-23,P06_T3_23-10-23,,CER,P06,TRA,2023,10,23,CON,,3,2,Guillem,E:CER_P:P06_Tr1:CON_Tr2:_TRA_3_D:23_M:10_Y:2023,1,18.8,0,20,21,T3,10:45:00,30,37.7325,136.0291,1.043,26.5
697,2023-10-23,P07_T0_23-10-23,,CER,P07,TRA,2023,10,23,MSD,,2,7,Guillem,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_2_D:23_M:10_Y:2023,1,18.5,0,21,21,T0,11:13:00,0,13.8825,130.9726,1.0494,26
698,2023-10-23,P07_T1_23-10-23,,CER,P07,TRA,2023,10,23,MSD,,2,7,Guillem,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_2_D:23_M:10_Y:2023,1,18.5,0,21,21,T1,11:23:00,10,34.2825,150.207,1.0621,27
699,2023-10-23,P07_T2_23-10-23,,CER,P07,TRA,2023,10,23,MSD,,2,7,Guillem,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_2_D:23_M:10_Y:2023,1,18.5,0,21,21,T2,11:33:00,20,59.3325,143.0685,1.1194,28.8
700,2023-10-23,P07_T3_23-10-23,,CER,P07,TRA,2023,10,23,MSD,,2,7,Guillem,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_2_D:23_M:10_Y:2023,1,18.5,0,21,21,T3,11:43:00,30,77.4825,151.2976,1.0494,29.1
701,2023-10-23,P08_T0_23-10-23,,CER,P08,TRA,2023,10,23,CON,,3,2,Guillem,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:23_M:10_Y:2023,1,18.6,0,21,21,T0,11:13:00,0,16.3575,123.6357,1.0176,25.3
702,2023-10-23,P08_T1_23-10-23,,CER,P08,TRA,2023,10,23,CON,,3,2,Guillem,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:23_M:10_Y:2023,1,18.6,0,21,21,T1,11:23:00,10,29.4825,152.6857,1.0049,26.3
703,2023-10-23,P08_T2_23-10-23,,CER,P08,TRA,2023,10,23,CON,,3,2,Guillem,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:23_M:10_Y:2023,1,18.6,0,21,21,T2,11:33:00,20,69.9825,141.5813,0.9858,27.6
704,2023-10-23,P08_T3_23-10-23,,CER,P08,TRA,2023,10,23,CON,,3,2,Guillem,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:23_M:10_Y:2023,1,18.6,0,21,21,T3,11:43:00,30,87.4575,154.966,0.9985,27.9
705,2023-10-23,P09_T0_23-10-23,,CER,P09,TRA,2023,10,23,AWD,,3,7,Guillem,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:23_M:10_Y:2023,1,20.2,0,21,21,T0,11:50:00,0,27.5325,156.6515,0.9667,28.8
706,2023-10-23,P09_T1_23-10-23,,CER,P09,TRA,2023,10,23,AWD,,3,7,Guillem,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:23_M:10_Y:2023,1,20.2,0,21,21,T1,12:00:00,10,51.1575,139.0035,0.9858,29.4
707,2023-10-23,P09_T2_23-10-23,,CER,P09,TRA,2023,10,23,AWD,,3,7,Guillem,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:23_M:10_Y:2023,1,20.2,0,21,21,T2,12:10:00,20,101.7075,154.6686,1.024,30.2
708,2023-10-23,P09_T3_23-10-23,,CER,P09,TRA,2023,10,23,AWD,,3,7,Guillem,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:23_M:10_Y:2023,1,20.2,0,21,21,T3,12:20:00,30,127.2825,156.5524,0.9604,30.4
709,2023-10-27,P01_T0_27-10-23,,CER,P01,TRA,2023,10,27,AWD,,1,7,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:27_M:10_Y:2023,5,,0,16,17,T0,8:48:30,0,1.9575,140.5897948,0.97308,16.2
710,2023-10-27,P01_T1_27-10-23,,CER,P01,TRA,2023,10,27,AWD,,1,7,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:27_M:10_Y:2023,5,,0,16,17,T1,8:58:30,10,4.4325,128.890503,0.90312,16.1
711,2023-10-27,P01_T2_27-10-23,,CER,P01,TRA,2023,10,27,AWD,,1,7,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:27_M:10_Y:2023,5,,0,16,17,T2,9:08:30,20,4.9575,123.8340294,0.92856,16.3
712,2023-10-27,P01_T3_27-10-23,,CER,P01,TRA,2023,10,27,AWD,,1,7,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:27_M:10_Y:2023,5,,0,16,17,T3,9:18:30,30,8.7075,159.5267841,0.8586,16.7
713,2023-10-27,P04_T0_27-10-23,,CER,P04,TRA,2023,10,27,MSD,,2,7,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:27_M:10_Y:2023,5,,0,17,,T0,9:23:20,0,1.7325,133.5503904,0.83952,16.4
714,2023-10-27,P04_T1_27-10-23,,CER,P04,TRA,2023,10,27,MSD,,2,7,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:27_M:10_Y:2023,5,,0,17,,T1,9:33:20,10,2.3325,142.8701652,0.83316,15.7
715,2023-10-27,P04_T2_27-10-23,,CER,P04,TRA,2023,10,27,MSD,,2,7,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:27_M:10_Y:2023,5,,0,17,,T2,9:43:20,20,2.5575,136.1282005,0.80772,15.6
716,2023-10-27,P04_T3_27-10-23,,CER,P04,TRA,2023,10,27,MSD,,2,7,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:27_M:10_Y:2023,5,,0,17,,T3,9:53:20,30,8.3325,159.1301979,0.86496,15.8
717,2023-10-27,P02_T0_27-10-23,,CER,P02,TRA,2023,10,27,MSD,,1,3,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:27_M:10_Y:2023,5,,0,16,17,T0,8:49:45,0,1.5075,125.3212275,0.97944,16.2
718,2023-10-27,P02_T1_27-10-23,,CER,P02,TRA,2023,10,27,MSD,,1,3,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:27_M:10_Y:2023,5,,0,16,17,T1,8:59:45,10,1.5825,126.8084256,0.8268,16.2
719,2023-10-27,P02_T2_27-10-23,,CER,P02,TRA,2023,10,27,MSD,,1,3,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:27_M:10_Y:2023,5,,0,16,17,T2,9:09:45,20,2.0325,128.9896495,0.88404,16.5
720,2023-10-27,P02_T3_27-10-23,,CER,P02,TRA,2023,10,27,MSD,,1,3,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:27_M:10_Y:2023,5,,0,16,17,T3,9:19:45,30,3.9075,134.3435627,0.9222,16.6
721,2023-10-27,P05_T0_27-10-23,,CER,P05,TRA,2023,10,27,AWD,,2,3,LLJ,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:27_M:10_Y:2023,5,,0,17,,T0,9:24:35,0,4.0575,132.0631923,0.87132,16.5
722,2023-10-27,P05_T1_27-10-23,,CER,P05,TRA,2023,10,27,AWD,,2,3,LLJ,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:27_M:10_Y:2023,5,,0,17,,T1,9:34:35,10,6.8325,149.7112766,0.78864,15.7
723,2023-10-27,P05_T2_27-10-23,,CER,P05,TRA,2023,10,27,AWD,,2,3,LLJ,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:27_M:10_Y:2023,5,,0,17,,T2,9:44:35,20,7.8825,175.8859633,0.82044,15.7
724,2023-10-27,P05_T3_27-10-23,,CER,P05,TRA,2023,10,27,AWD,,2,3,LLJ,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:27_M:10_Y:2023,5,,0,17,,T3,9:54:35,30,9.8325,161.708008,0.78228,16
